Scheme_Code,Scheme_Name,Fund_House,Scheme_Type,Scheme_Category,Status,Portfolio_Ind,URL,Expense,AUM,CrisilRank,FundManagers,Exit_Load,Age,3M Ret,1Y Ret,3Y Ret,5Y Ret,Ret Inception,Sharpe Ratio,Sortino Ratio,Info Ratio,Beta,Alpha,R-Squared,Pos_Year%,Year,Inception_Date,Volatility,Rel_MaxDD,Roll_Ret_1Y,Roll_Ret_3Y,Roll_Ret_Inception,Prob_10Pct,Sharpe_1Y,Sortino_1Y,Volatility_1Y,NumStocks,Top5_Pct,Top10_Pct,Top3_Sector,Equity_Holding,F&O_Holding,Foreign_Holding,NumDebts,Modified_Duration,YTM,LCap_Pct,MCap_Pct,SCap_Pct,GT_1PCT,GT_3PCT,GT_5PCT,LT_NEG_1PCT,LT_NEG_3PCT,LT_NEG_5PCT,POS_PCT,GT_NIFTY_UP,GT_NIFTY_DOWN,NIFTY_CORR,PCT_GT_NIFTY
102883,Franklin India Equity Advantage Fund,Franklin,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-equity-advantage-fund-growth/MTE078,2.04%,2856.18,2 Stars,Sandeep Manam|R. Janakiraman|Venkatesh Sanjeevi,Franklin India Equity Advantage Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,16.68,14.06,18.24,13.3,12.55,0.82,1.11,0.02,0.83,0.06,0.63,77.78,2006,2006-04-03,15.37,1.1293495067797614,7.54,24.29,14.8,0.5934594914336248,0.87,1.2,9.42,53,20.72%,33.94%,33.92%,94.07,0.00,2.70,0,0.0,0.0,59.14,29.69,5.22,13.76,0.83,0.14,12.32,1.38,0.34,55.26,42.37,56.52,0.9285626895079608,48.8
130496,HDFC Large and Mid Cap Fund,HDFC,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-large-and-mid-cap-fund-regular-growth/MMS001,1.78%,11810.08,5 Stars,Dhruv Muchhal|Gopal Agrawal,HDFC Large and Mid Cap Fund - Regular - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,9.44,34.0,27.09,28.01,19.65,13.57,1.34,1.85,0.07,0.83,0.14,0.62,80.00,2014,2014-06-30,15.39,0.9964969732696498,17.38,30.09,13.36,0.5780674241021005,1.86,2.62,10.34,171,14.8%,22.73%,28.4%,96.35,0.00,0.00,0,0.0,0.0,47.48,35.44,13.43,15.47,0.76,0.07,12.65,1.44,0.28,56.74,49.24,54.85,0.9317388625571821,51.79
146771,HSBC Large & Mid Cap Fund,HSBC,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hsbc-mid-cap-fund-regular-plan-growth/MCC037,1.77%,8151.41,2 Stars,Cheenu Gupta|Sonal Gupta|Venugopal Manghat,HSBC Mid Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,4.67,28.44,23.46,20.14,,16.47,0.94,1.29,0.03,0.83,0.07,0.65,80.00,2019,2019-04-04,15.08,1.2434521554084683,11.14,22.58,18.88,,1.57,2.21,10.42,79,14.33%,25.5%,21.98%,99.01,0.00,0.00,0,0.0,0.0,12.01,67.96,19.04,13.68,1.13,0.26,11.41,1.48,0.35,56.97,39.71,63.72,0.9484966088748191,50.61
100349,ICICI Prudential Large & Mid Cap Fund,ICICI Prudential,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-large-mid-cap-fund-growth/MPI003,1.8%,9177.04,5 Stars,Sharmila D’mello|Ihab Dalwai,ICICI Prudential Large & Mid Cap Fund- Growth charges 1.0% of sell value; if fund sold before 30 days. There are no other charges.,17.69,35.64,22.57,26.93,18.85,13.56,1.37,1.91,0.07,0.78,0.13,0.64,77.78,2006,2006-04-02,14.32,0.7988206282946183,16.5,29.81,15.43,0.6061166115912413,1.75,2.55,8.79,69,22.59%,36.44%,31.36%,96.07,0.00,0.00,1,0.03,-,64.93,27.65,3.49,13.34,0.76,0.07,11.35,1.1,0.28,56.4,44.84,64.09,0.923883744795094,53.58
106144,Invesco India Growth Opportunities Fund,Invesco,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-growth-opportunities-fund-growth/MLI099,1.88%,4087.36,2 Stars,Pranav Gokhale|Amit Ganatra,Invesco India Growth Opportunities Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,16.32,42.68,22.23,19.72,15.75,13.15,0.98,1.35,0.03,0.78,0.07,0.67,82.35,2007,2007-08-13,14.01,1.1509065010202335,11.38,20.29,13.87,0.5848841571567226,1.65,2.35,9.26,79,14.11%,23.46%,19.98%,99.13,0.00,0.00,0,0.0,0.0,34.95,38.55,25.63,11.76,0.69,0.28,10.73,0.83,0.28,56.05,40.05,65.61,0.9504963507705525,51.65
103234,Kotak Equity Opportunities Fund,Kotak,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/tata-large-mid-cap-fund-regular-plan-growth/MTA043,1.86%,5331.34,4 Stars,Meeta Shetty|Chandraprakash Padiyar,Tata Large & Mid Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,23.84,21.36,21.38,18.19,14.13,1.09,1.5,0.04,0.74,0.09,0.63,83.33,2006,2006-04-03,13.71,0.9193425784376962,15.23,24.44,16.44,0.6253653415840299,1.49,2.08,9.71,49,25.94%,41.6%,28.31%,93.00,0.00,0.00,0,0.0,0.0,50.09,35.06,7.85,11.98,0.41,0.14,11.01,0.89,0.28,57.47,38.54,66.31,0.9370807080644264,51.14
133711,LIC MF Large & Mid Cap Fund,LIC,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-large-mid-cap-fund-growth/MJB393,2.01%,2222.81,1 Star,Yogesh Patil|Dikshit Mittal,LIC MF Large & Mid Cap Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,8.78,32.16,16.92,18.47,15.62,13.36,0.93,1.26,0.02,0.73,0.07,0.64,66.67,2015,2015-02-26,13.39,1.0237155613251634,5.27,20.41,14.76,0.6194944700376548,1.14,1.57,9.28,67,19.22%,29.62%,28.31%,92.09,0.00,0.00,0,0.0,0.0,32.73,38.74,20.6,11.62,0.55,0.07,10.66,0.76,0.28,56.53,37.53,67.27,0.9131745660884472,51.03
147843,Mahindra Manulife Large & Mid Cap Fund,Mahindra Manulife,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/mahindra-manulife-large-mid-cap-fund-regular-plan-growth/MMH067,2.08%,1435.6,3 Stars,Abhinav Khandelwal|Manish Lodha,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,3.93,29.96,22.03,24.83,,22.58,1.15,1.59,0.05,0.83,0.11,0.6,100.00,2020,2020-01-01,15.72,1.0841675712492806,10.64,,,,1.3,1.77,11.71,56,17.85%,29.96%,20.9%,97.55,0.00,0.00,0,0.0,0.0,36.78,37.17,23.6,16.62,0.72,0.1,11.35,1.65,0.41,58.51,45.32,64.37,0.9177178421682526,53.87
112932,Mirae Asset Emerging Bluechip Fund,Mirae Asset,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-emerging-bluechip-fund-growth/MMA088,1.6%,29024.0,2 Stars,Neelesh Surana|Ankit Jain,Mirae Asset Emerging Bluechip Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,13.41,25.32,19.32,20.75,19.21,20.83,1.02,1.41,0.04,0.78,0.08,0.66,78.57,2010,2010-07-12,14.18,1.1225093095467962,9.39,25.08,21.96,0.7721968156255834,1.31,1.83,9.74,80,20.63%,32.05%,31.9%,99.66,0.00,0.00,0,0.0,0.0,56.88,29.48,13.29,13.82,0.69,0.21,11.69,1.03,0.21,56.67,43.2,59.24,0.9436075704315273,50.48
147701,Motilal Oswal Large and Midcap Fund,Motilal Oswal,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-large-and-midcap-fund-regular-plan-growth/MMO072,1.97%,2337.62,4 Stars,Niket Shah|Rakesh Shetty,Motilal Oswal Large and Midcap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,4.12,44.76,31.21,26.28,,22.26,1.29,1.79,0.06,0.77,0.13,0.58,100.00,2019,2019-10-22,14.9,1.3328926807697927,18.64,26.54,26.51,,2.32,3.37,9.71,36,24.73%,43.95%,27.61%,96.44,0.00,0.00,0,0.0,0.0,29.96,44.74,21.72,14.55,0.59,0.2,12.19,1.77,0.39,60.18,41.21,64.98,0.9116588765571625,51.82
135678,Navi Large & Midcap Fund,Navi,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/navi-large-midcap-fund-regular-plan-growth/MPM101,2.26%,268.17,3 Stars,Aditya Mulki,Data not available.,8.0,12.2,14.21,21.45,15.8,14.87,1.03,1.42,0.04,0.8,0.09,0.64,77.78,2015,2015-12-08,14.65,1.063222797351005,10.36,24.39,15.42,0.633807935681079,0.86,1.16,9.63,60,20.94%,33.24%,30.18%,96.32,0.00,0.00,0,0.0,0.0,41.24,33.28,21.8,12.17,0.55,0.14,10.73,0.96,0.28,57.43,40.05,63.18,0.91279528337937,50.55
100380,Nippon India Vision Fund,Nippon India,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-vision-fund-growth/MRC001,2.03%,3579.55,3 Stars,Kinjal Desai|Amar Kalkundrikar|Aishwarya Deepak Agarwal|Akshay Sharma,Nippon India Vision Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,31.6,23.47,22.3,16.12,11.65,1.08,1.48,0.05,0.82,0.09,0.67,72.22,2006,2006-04-03,14.76,1.096128722174134,13.0,24.77,13.56,0.5680133623973056,1.64,2.31,9.89,79,19.97%,31.55%,27.67%,95.95,0.00,0.00,0,0.0,0.0,52.63,37.13,6.19,15.06,1.03,0.14,14.17,1.51,0.34,56.05,49.12,54.55,0.9305681148340008,51.58
104513,quant Large & Mid Cap Fund,Quant,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/quant-large-and-mid-cap-fund-growth/MES022,2.15%,1111.43,3 Stars,Anikt Pande|Vasav Sahgal|Sanjeev Sharma,Quant Large and Mid Cap Fund - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,17.05,42.68,20.57,26.41,20.72,14.38,1.14,1.55,0.05,0.82,0.13,0.48,76.47,2006,2006-11-21,17.29,1.0100599286690255,14.79,28.91,15.09,0.6116888667143163,1.1,1.49,12.92,27,35.98%,57.99%,40.83%,74.82,20.56,0.00,3,0.00,-,64.74,30.64,0.0,14.51,0.76,0.21,12.52,1.31,0.34,56.33,44.46,59.39,0.8169442593044314,51.24
103024,SBI LARGE & MIDCAP FUND,SBI,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund-regular-plan-growth/MSB003,1.75%,15705.95,4 Stars,Saurabh Pant|Mohit Jain,SBI Large & Midcap Fund - Regular Plan - Growth charges 0.1% of sell value; if fund sold before 30 days. There are no other charges.,17.68,13.6,14.63,22.69,17.3,14.31,1.22,1.67,0.04,0.7,0.11,0.61,77.78,2006,2006-04-03,13.13,0.9455765838986431,14.53,27.47,16.55,0.6341751676823869,1.0,1.37,8.55,78,16.46%,26.88%,25.84%,94.02,0.00,1.69,0,0.0,0.0,41.55,31.15,21.32,11.22,0.62,0.14,10.39,0.96,0.34,57.19,38.46,67.88,0.9164885647302883,51.82
105001,Sundaram Large and Midcap Fund Regular Plan,Sundaram,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sundaram-large-and-mid-cap-fund-growth/MSN101,1.84%,5528.86,2 Stars,Ravi Gopalakrishnan|Ashish Agarwal,Sundaram Large and Mid Cap Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,16.76,31.28,17.69,20.76,15.43,12.65,1.0,1.37,0.03,0.81,0.08,0.67,76.47,2007,2007-03-05,14.64,1.191841436968519,9.28,22.77,12.56,0.5514629137859943,1.16,1.59,9.78,80,19.81%,29.38%,30.59%,97.28,0.00,0.00,0,0.0,0.0,56.67,31.62,8.98,12.8,0.76,0.14,11.42,1.03,0.28,56.85,41.87,58.79,0.9347268286852938,49.55
101824,Tata Large & Mid Cap Fund,Tata,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/tata-large-mid-cap-fund-regular-plan-growth/MTA043,1.86%,5331.34,4 Stars,Meeta Shetty|Chandraprakash Padiyar,Tata Large & Mid Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,15.2,14.39,20.16,17.27,12.58,1.04,1.44,0.03,0.73,0.08,0.65,83.33,2006,2006-04-03,13.41,0.8815967502136443,16.74,24.68,15.09,0.6016890813828825,0.92,1.25,9.08,49,25.94%,41.6%,28.31%,93.00,0.00,0.00,0,0.0,0.0,50.09,35.06,7.85,11.42,0.62,0.21,10.11,0.83,0.34,55.78,37.91,66.82,0.9461364053541571,51.03
147748,Union Large & Midcap Fund,Union,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/union-large-and-mid-cap-fund-regular-plan-growth/MUK146,2.4%,532.5,3 Stars,Sanjay Bembalkar|Hardick Bora,Union Large and Mid Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,3.98,27.68,18.97,20.57,,21.31,1.07,1.46,0.03,0.75,0.09,0.64,80.00,2019,2019-12-13,13.94,1.167052007940967,9.37,,,,1.42,1.99,9.02,67,17.83%,27.83%,24.78%,93.73,0.00,0.00,1,0.00,-,42.01,39.19,12.53,13.27,0.61,0.2,10.41,1.33,0.51,57.24,37.41,69.77,0.9457465980481659,51.94
100664,UTI Large & Mid Cap Fund,UTI,Equity Scheme,Large & Mid Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/uti-mid-cap-fund-growth/MUT063,1.76%,8973.62,3 Stars,Ankit Agarwal,UTI Mid Cap Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,31.88,25.09,25.3,16.95,11.45,1.26,1.73,0.06,0.79,0.12,0.64,77.78,2006,2006-04-03,14.61,1.0565607362084433,15.07,27.61,13.22,0.5652139121598104,1.82,2.6,9.64,85,11.58%,21.95%,22.11%,96.13,0.00,0.00,1,0.00,-,4.06,64.79,27.28,13.34,0.69,0.07,12.31,1.24,0.28,56.05,44.33,58.94,0.9239146598949225,50.96
103174,Aditya Birla Sun Life Frontline Equity Fund,Aditya Birla,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-frontline-equity-fund-regular-plan-growth/MAC031,1.68%,23815.07,4 Stars,Dhaval Joshi|Mahesh Patil,Aditya Birla Sun Life Frontline Equity Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,17.68,23.88,13.96,17.9,14.04,14.34,0.86,1.2,0.02,0.81,0.06,0.72,83.33,2006,2006-04-03,14.02,0.970558010201874,10.84,22.18,16.18,0.6228260089850102,0.86,1.22,9.35,77,33.79%,47.77%,38.24%,95.10,0.00,0.00,3,0.00,-,81.93,11.25,1.89,13.15,0.69,0.21,10.32,1.03,0.21,54.71,42.75,59.09,0.9833939402291956,50.17
112277,Axis Bluechip Fund,Axis,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-bluechip-fund-growth/MAA009,1.56%,31885.28,1 Star,Shreyash Devalkar|Ashish Naik|Vinayak Jayanath,Axis Bluechip Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,13.92,24.44,8.97,10.77,12.79,12.72,0.41,0.56,-0.03,0.8,-0.01,0.71,71.43,2010,2010-01-07,14.11,1.285297179077957,3.14,15.1,13.6,0.5922990648542164,0.39,0.54,9.09,39,36.47%,55.43%,39.74%,94.03,0.00,0.00,5,0.00,-,86.86,7.17,0.0,11.76,0.62,0.21,9.77,0.83,0.28,53.37,35.39,67.27,0.9620560336909743,49.86
108799,BANDHAN Large Cap Fund,Bandhan,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/bandhan-large-cap-fund-regular-plan-growth/MAG106,2.14%,1158.41,2 Stars,Sachin Relekar|Sumit Agarwal,Bandhan Large Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,15.51,27.64,15.17,15.78,13.89,10.93,0.7,0.98,0.01,0.84,0.03,0.72,68.75,2008,2008-06-04,14.65,1.1244685821509124,8.14,19.11,12.72,0.5525993691746,0.94,1.34,9.71,40,37.78%,54.65%,47.06%,93.94,0.00,0.00,0,0.0,0.0,79.02,10.83,4.09,12.1,0.83,0.28,10.39,0.89,0.28,54.13,38.66,63.18,0.9765555120143109,49.79
148982,BANK OF INDIA Bluechip Fund Regular Plan Growth,Bank of India,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/bank-of-india-bluechip-fund-regular-plan-growth/MBA219,2.49%,101.43,Not Rated,Dhruv Bhatia,Bank of India Bluechip Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,2.43,46.2,19.73,,,13.27,,,0.01,0.77,0.04,0.61,66.67,2021,2021-07-01,,1.3403997603109614,7.49,,,,1.34,1.93,10.14,38,27.54%,48.05%,31.92%,98.30,0.00,0.00,1,0.00,-,77.14,11.47,9.69,10.89,0.0,0.0,9.55,0.34,0.0,52.6,42.81,64.26,0.9620025778821695,52.76
150185,BARODA BNP PARIBAS LARGE CAP Fund,Baroda BNP Paribas,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-large-cap-fund-regular-plan-growth/MAB001,2.12%,1519.93,3 Stars,Miten Vora,Baroda BNP Paribas Large Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,1.73,27.16,14.28,,,15.75,,,0.02,0.61,0.08,0.44,100.00,2022,2022-03-14,,0.8924798770734791,,,,,0.9,1.27,9.2,49,32.37%,47.26%,35.95%,94.18,0.00,0.00,3,0.00,-,77.6,13.13,3.45,7.55,0.0,0.0,7.78,0.0,0.0,54.48,35.24,73.1,0.9844154463886208,52.83
113221,CANARA ROBECO BLUE CHIP EQUITY FUND,Canara Robeco,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/canara-robeco-bluechip-equity-fund-regular-plan-growth/MCA174,1.71%,10335.66,3 Stars,Vishal Mishra|Shridatta Bhandwaldar,Canara Robeco Bluechip Equity Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,13.29,24.32,13.57,15.66,16.02,13.52,0.74,1.03,-0.0,0.8,0.03,0.72,78.57,2010,2010-08-23,13.94,1.05150075567758,9.39,20.09,14.83,0.6220277746857199,0.85,1.21,9.28,46,33.25%,50.1%,39.77%,95.43,0.00,0.00,0,0.0,0.0,84.74,10.24,0.45,11.42,0.76,0.28,9.97,0.89,0.28,54.26,35.52,68.48,0.9854491823028175,50.48
101635,DSP Top 100 Equity Fund,DSP,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/dsp-top-100-equity-fund-regular-plan-growth/MDS018,2.03%,3016.4,Not Rated,Abhishek Singh|Jay Kothari,DSP Top 100 Equity Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,31.0,19.19,16.05,12.93,12.24,0.77,1.07,0.01,0.75,0.05,0.67,77.78,2006,2006-04-03,13.47,1.088714077925436,12.23,18.1,14.05,0.5803162947091733,1.41,2.08,8.91,32,35.56%,55.54%,51.24%,97.75,0.13,0.00,0,0.0,0.0,80.14,13.53,4.08,13.48,0.89,0.21,11.76,1.03,0.34,54.54,43.83,56.36,0.9637907010193942,49.52
111940,Edelweiss Large Cap Fund,Edelweiss,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-large-cap-fund-growth/MEW041,2.38%,557.91,4 Stars,Bhavesh Jain|Bharat Lahoti,Edelweiss Large Cap Fund - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,14.55,28.16,16.63,17.5,15.09,14.88,0.84,1.17,0.02,0.81,0.05,0.72,93.33,2009,2009-05-21,14.0,1.0262050878786577,12.89,21.13,14.66,0.6129907807145765,1.13,1.63,9.21,75,28.54%,44.4%,37.87%,93.68,0.00,0.00,2,0.00,-,79.11,11.69,2.88,12.46,0.69,0.21,10.19,1.03,0.34,54.65,39.17,65.4,0.9845427520823109,51.07
100471,Franklin India Bluechip Fund,Franklin,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-bluechip-fund-growth/MKP001,1.83%,6836.29,2 Stars,Sandeep Manam|Anand Radhakrishnan|R. Janakiraman|Venkatesh Sanjeevi,Franklin India Bluechip Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,14.0,9.96,15.13,12.37,11.86,0.66,0.92,0.0,0.81,0.03,0.66,77.78,2006,2006-04-03,14.65,1.061399083328663,7.44,21.33,14.05,0.5813605235055022,0.48,0.68,8.95,41,32.37%,48.73%,44.34%,94.08,0.00,3.20,0,0.0,0.0,83.15,8.91,2.01,13.7,0.83,0.28,12.39,1.31,0.21,54.78,41.99,56.52,0.9424061714846415,48.59
116547,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund),Groww,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/groww-large-cap-fund-regular-plan-growth/MIM010,2.3%,96.07,3 Stars,Anupam Tiwari,Groww Large Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 7 days. There are no other charges.,11.81,30.2,11.33,13.71,11.47,11.79,0.59,0.82,-0.0,0.84,0.02,0.71,91.67,2012,2012-02-14,14.9,1.0517239030191294,9.68,17.17,13.55,0.5838738655973034,0.6,0.85,9.69,45,28.59%,44.47%,38.89%,97.68,0.00,0.00,0,0.0,0.0,80.78,6.41,10.49,12.79,0.76,0.28,11.0,1.03,0.41,52.75,43.32,55.3,0.9787900221477934,48.76
102000,HDFC Top 100 Fund,HDFC,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-top-100-fund-growth/MZU009,1.68%,26391.0,5 Stars,Rahul Baijal,HDFC Top 100 Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,36.56,20.48,22.43,15.16,13.92,1.1,1.54,0.05,0.82,0.09,0.68,83.33,2006,2006-04-03,14.59,0.8062878261131742,16.14,24.87,16.18,0.6170292955316397,1.42,2.08,9.67,49,34.98%,55.61%,43.69%,96.84,0.00,0.00,0,0.0,0.0,89.0,7.84,0.0,14.99,0.89,0.21,12.45,1.24,0.28,54.81,48.87,51.82,0.9622094517490428,50.21
101594,HSBC Large Cap Fund,HSBC,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hsbc-large-cap-fund-growth/MHS001,2.17%,1552.14,2 Stars,Neelotpal Sahai|Gautam Bhupal,HSBC Large Cap Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,28.36,15.2,15.85,14.34,11.12,0.69,0.96,0.01,0.88,0.03,0.72,72.22,2006,2006-04-03,15.17,1.1104881691961979,9.97,19.52,12.93,0.5589981232378691,0.93,1.33,9.8,42,35.49%,52.09%,43.6%,99.61,0.00,0.00,0,0.0,0.0,81.69,13.02,4.9,13.41,0.76,0.21,11.76,1.03,0.28,54.06,48.49,51.67,0.9849596895592535,49.93
108466,ICICI Prudential Bluechip Fund,ICICI Prudential,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-bluechip-fund-growth/MPI392,1.58%,41833.39,Not Rated,Anish Tawakley|Vaibhav Dusad|Sharmila D’mello,ICICI Prudential Bluechip Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,15.54,26.96,16.43,20.09,15.68,15.31,1.03,1.46,0.04,0.78,0.08,0.72,75.00,2008,2008-05-26,13.6,0.8263070919488339,13.21,23.64,18.82,0.6803402170997181,1.17,1.7,8.8,72,33.48%,51.78%,37.34%,89.91,0.00,0.73,6,0.01,-,83.81,5.68,0.36,12.39,0.83,0.14,10.12,1.1,0.34,54.58,41.61,63.33,0.9808448897201818,51.48
112098,Invesco India Largecap Fund,Invesco,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-largecap-fund-growth/MLI339,2.23%,805.4,3 Stars,Dhimant Kothari|Amit Nigam,Data not available.,14.28,24.44,16.29,17.58,14.24,13.0,0.83,1.15,0.02,0.81,0.05,0.69,86.67,2009,2009-08-28,14.35,1.1559182596680275,8.06,19.93,13.36,0.5833201034907206,1.04,1.46,9.9,46,29.64%,44.26%,38.56%,97.86,0.00,0.00,0,0.0,0.0,71.44,16.76,9.66,12.17,0.69,0.14,10.87,0.96,0.28,53.78,36.9,62.73,0.9736106907519362,48.62
148351,ITI Large Cap Fund,ITI,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/iti-large-cap-fund-regular-plan-growth/MIT049,2.34%,205.12,Not Rated,Alok Ranjan|Rohan Korde|Tanay Gabhawala,ITI Large Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,2.93,31.48,13.92,,,13.16,,,-0.0,0.77,0.03,0.66,66.67,2020,2020-12-29,,1.2441376526597103,9.11,,,,0.81,1.14,9.96,46,32.59%,47.09%,39.55%,97.54,0.00,0.00,0,0.0,0.0,90.2,5.42,1.92,10.11,0.28,0.0,9.7,0.42,0.0,54.02,39.59,60.36,0.9608162843827417,49.17
100219,JM Large Cap Fund (Regular),JM Financial,Equity Scheme,Large Cap Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/jm-large-cap-fund-growth/MJM002,2.49%,53.09,4 Stars,Satish Ramanathan|Asit Bhandarkar,JM Large Cap Fund - Growth charges 1.0% of sell value; if fund sold before 30 days. There are no other charges.,17.68,34.84,18.89,17.1,13.95,6.71,0.84,1.17,0.01,0.74,0.06,0.66,83.33,2006,2006-04-03,13.36,1.0247161412663186,12.2,17.88,8.14,0.46276614881091205,1.25,1.81,9.94,30,32.53%,53.56%,31.75%,98.42,0.00,0.00,0,0.0,0.0,88.44,10.0,0.0,7.36,0.14,0.0,6.53,0.28,0.0,55.3,20.65,83.03,0.8976495284132354,48.97
